FeatureCode,FeatureName,DateCode,Value,Energy Consuming Sector
S12000047,Fife,2013,0.0,Rail
S12000020,Moray,2013,0.32,Commercial
S12000005,Clackmannanshire,2014,9.341,Domestic
S12000038,Renfrewshire,2014,1.433,Domestic
S12000005,Clackmannanshire,2014,122.479,Industrial & Commercial
S12000038,Renfrewshire,2014,38.923,Road Transport
S12000042,Dundee City,2014,0.0,Agriculture
S12000040,West Lothian,2014,1033.237,Domestic
S12000038,Renfrewshire,2014,1021.928,Domestic
S12000040,West Lothian,2014,28.145,Domestic
S12000035,Argyll and Bute,2014,12.057,Industrial
S12000040,West Lothian,2014,1.936,Domestic
S12000005,Clackmannanshire,2014,9.424,Agriculture
S12000040,West Lothian,2014,27.504,Agriculture
S12000033,Aberdeen City,2014,35.78,Road Transport
S12000040,West Lothian,2014,297.944,Domestic
S12000035,Argyll and Bute,2014,3.364,Commercial
S12000040,West Lothian,2014,3.49,Domestic
S12000042,Dundee City,2014,0.174,Domestic
S12000033,Aberdeen City,2014,13.135,Public Sector
S12000042,Dundee City,2014,2.08,Domestic
S12000041,Angus,2014,39.246,Rail
S12000038,Renfrewshire,2014,309.512,Domestic
S12000038,Renfrewshire,2014,391.995,Industrial & Commercial
S12000038,Renfrewshire,2014,1.771,Rail
S12000038,Renfrewshire,2014,1135.491,Road Transport
S12000038,Renfrewshire,2014,17.452,Agriculture
S12000041,Angus,2014,0.164,Public Sector
S12000041,Angus,2014,265.553,Domestic
S12000041,Angus,2014,0.018,Rail
S12000041,Angus,2014,561.305,Domestic
S12000041,Angus,2014,286.813,Industrial & Commercial
S12000038,Renfrewshire,2014,0.176,Public Sector
S12000038,Renfrewshire,2014,11.782,Domestic
S12000030,Stirling,2014,191.278,Domestic
S12000030,Stirling,2014,3.37,Domestic
S12000030,Stirling,2014,19.755,Rail
S12000030,Stirling,2014,0.833,Public Sector
S12000038,Renfrewshire,2014,0.194,Public Sector
S12000038,Renfrewshire,2014,0.0,Rail
S12000041,Angus,2014,4.791,Domestic
S12000040,West Lothian,2014,0.725,Public Sector
S12000041,Angus,2014,123.624,Domestic
S12000030,Stirling,2014,267.026,Industrial & Commercial
S12000042,Dundee City,2014,418.798,Industrial & Commercial
S12000042,Dundee City,2014,744.298,Domestic
S12000042,Dundee City,2014,0.007,Public Sector
S12000042,Dundee City,2014,312.009,Domestic
S12000035,Argyll and Bute,2014,0.939,Commercial
S12000040,West Lothian,2014,9.938,Domestic
S12000035,Argyll and Bute,2014,5.524,Rail
S12000040,West Lothian,2014,0.0,Commercial
S12000040,West Lothian,2014,0.0,Agriculture
S12000035,Argyll and Bute,2014,679.741,Road Transport
S12000030,Stirling,2014,0.0,Rail
S12000041,Angus,2014,11.501,Domestic
S12000041,Angus,2014,0.0,Agriculture
S12000035,Argyll and Bute,2014,240.356,Industrial & Commercial
S12000041,Angus,2014,1.861,Public Sector
S12000041,Angus,2014,3.809,Domestic
S12000030,Stirling,2014,1.811,Public Sector
S12000035,Argyll and Bute,2014,315.917,Domestic
S12000035,Argyll and Bute,2014,0.0,Rail
S12000041,Angus,2014,79.86,Agriculture
S12000042,Dundee City,2014,0.0,Rail
S12000039,West Dunbartonshire,2014,1.082,Rail
S12000035,Argyll and Bute,2014,2.454,Industrial
S12000029,South Lanarkshire,2014,16.473,Domestic
S12000029,South Lanarkshire,2014,0.0,Agriculture
S12000029,South Lanarkshire,2014,622.762,Domestic
S12000029,South Lanarkshire,2014,609.61,Industrial & Commercial
S12000029,South Lanarkshire,2014,0.0,Rail
S12000034,Aberdeenshire,2014,161.26,Commercial
S12000034,Aberdeenshire,2014,0.817,Commercial
S12000034,Aberdeenshire,2014,46.109,Industrial
S12000041,Angus,2014,30.461,Road Transport
S12000035,Argyll and Bute,2014,107.183,Commercial
S12000035,Argyll and Bute,2014,133.173,Industrial
S12000029,South Lanarkshire,2014,2358.993,Road Transport
S12000029,South Lanarkshire,2014,6.264,Domestic
S12000029,South Lanarkshire,2014,117.732,Agriculture
S12000029,South Lanarkshire,2014,1830.018,Domestic
S12000029,South Lanarkshire,2014,4.205,Public Sector
S12000029,South Lanarkshire,2014,4.208,Domestic
S12000033,Aberdeen City,2014,0.488,Commercial
S12000033,Aberdeen City,2014,451.384,Commercial
S12000050,North Lanarkshire,2014,92.574,Road Transport
S12000050,North Lanarkshire,2014,20.518,Domestic
S12000041,Angus,2014,888.825,Road Transport
S12000041,Angus,2014,127.9,Commercial
S12000050,North Lanarkshire,2014,364.901,Commercial
S12000040,West Lothian,2014,1375.278,Road Transport
S12000030,Stirling,2014,32.299,Road Transport
S12000029,South Lanarkshire,2014,0.672,Public Sector
S12000040,West Lothian,2014,0.253,Public Sector
S12000040,West Lothian,2014,14.244,Rail
S12000041,Angus,2014,158.913,Industrial
S12000033,Aberdeen City,2014,6.12,Commercial
S12000033,Aberdeen City,2014,21.932,Industrial
S12000034,Aberdeenshire,2014,7.201,Industrial
S12000034,Aberdeenshire,2014,2.009,Commercial
S12000033,Aberdeen City,2014,39.047,Industrial
S12000050,North Lanarkshire,2014,0.0,Agriculture
S12000039,West Dunbartonshire,2014,517.548,Road Transport
S12000029,South Lanarkshire,2014,31.871,Rail
S12000033,Aberdeen City,2014,20.702,Industrial
S12000050,North Lanarkshire,2014,3.731,Commercial
S12000030,Stirling,2014,8.908,Domestic
S12000041,Angus,2014,14.816,Industrial
S12000041,Angus,2014,169.081,Commercial
S12000036,City of Edinburgh,2014,91.88,Road Transport
S12000035,Argyll and Bute,2014,58.288,Commercial
S12000041,Angus,2014,1.168,Commercial
S12000041,Angus,2014,0.184,Commercial
S12000035,Argyll and Bute,2014,41.561,Industrial
S12000041,Angus,2014,4.187,Industrial
S12000038,Renfrewshire,2014,4.061,Domestic
S12000040,West Lothian,2014,543.203,Industrial & Commercial
S12000040,West Lothian,2014,0.0,Rail
S12000035,Argyll and Bute,2014,4.057,Commercial
S12000035,Argyll and Bute,2014,67.155,Industrial
S12000050,North Lanarkshire,2014,263.384,Industrial
S12000050,North Lanarkshire,2014,504.886,Commercial
S12000050,North Lanarkshire,2014,54.234,Industrial
S12000050,North Lanarkshire,2014,581.692,Industrial
S12000033,Aberdeen City,2014,1.327,Commercial
S12000033,Aberdeen City,2014,520.052,Industrial
S12000033,Aberdeen City,2014,290.612,Industrial
S12000039,West Dunbartonshire,2014,87.495,Commercial
S12000039,West Dunbartonshire,2014,108.71,Industrial
S12000034,Aberdeenshire,2014,16.087,Industrial
S12000034,Aberdeenshire,2014,185.792,Industrial
S12000029,South Lanarkshire,2014,119.842,Domestic
S12000050,North Lanarkshire,2014,578.141,Domestic
S12000030,Stirling,2014,0.0,Agriculture
S12000050,North Lanarkshire,2014,818.282,Industrial & Commercial
S12000034,Aberdeenshire,2014,9.196,Commercial
S12000050,North Lanarkshire,2014,3.228,Domestic
S12000050,North Lanarkshire,2014,0.414,Public Sector
S12000035,Argyll and Bute,2014,129.163,Industrial
S12000034,Aberdeenshire,2014,287.488,Industrial
S12000050,North Lanarkshire,2014,0.0,Rail
S12000038,Renfrewshire,2014,0.806,Domestic
S12000050,North Lanarkshire,2014,1.109,Industrial
S12000040,West Lothian,2014,347.538,Industrial
S12000034,Aberdeenshire,2014,1.355,Public Sector
S12000034,Aberdeenshire,2014,712.734,Industrial & Commercial
S12000034,Aberdeenshire,2014,611.521,Domestic
S12000034,Aberdeenshire,2014,15.445,Domestic
S12000039,West Dunbartonshire,2014,0.0,Industrial
S12000039,West Dunbartonshire,2014,121.954,Commercial
S12000039,West Dunbartonshire,2014,0.0,Industrial
S12000034,Aberdeenshire,2014,43.62,Rail
S12000034,Aberdeenshire,2014,1037.752,Domestic
S12000039,West Dunbartonshire,2014,0.011,Commercial
S12000036,City of Edinburgh,2014,7.681,Domestic
S12000039,West Dunbartonshire,2014,33.049,Industrial
S12000033,Aberdeen City,2014,10.989,Domestic
S12000033,Aberdeen City,2014,0.0,Agriculture
S12000039,West Dunbartonshire,2014,140.506,Industrial
S12000039,West Dunbartonshire,2014,0.386,Commercial
S12000034,Aberdeenshire,2014,2209.01,Road Transport
S12000039,West Dunbartonshire,2014,0.463,Industrial
S12000034,Aberdeenshire,2014,339.637,Agriculture
S12000030,Stirling,2014,3.745,Commercial
S12000039,West Dunbartonshire,2014,489.764,Domestic
S12000039,West Dunbartonshire,2014,0.815,Public Sector
S12000036,City of Edinburgh,2014,903.877,Domestic
S12000036,City of Edinburgh,2014,1377.767,Industrial & Commercial
S12000036,City of Edinburgh,2014,54.691,Rail
S12000030,Stirling,2014,53.226,Industrial
S12000039,West Dunbartonshire,2014,7.718,Domestic
S12000030,Stirling,2014,1.735,Industrial
S12000036,City of Edinburgh,2014,2680.321,Road Transport
S12000039,West Dunbartonshire,2014,0.0,Rail
S12000036,City of Edinburgh,2014,2.225,Public Sector
S12000038,Renfrewshire,2014,174.804,Commercial
S12000038,Renfrewshire,2014,217.19,Industrial
S12000030,Stirling,2014,402.957,Industrial
S12000034,Aberdeenshire,2014,574.088,Domestic
S12000030,Stirling,2014,349.751,Commercial
S12000036,City of Edinburgh,2014,19.901,Domestic
S12000034,Aberdeenshire,2014,75.709,Road Transport
S12000036,City of Edinburgh,2014,0.915,Public Sector
S12000036,City of Edinburgh,2014,0.0,Rail
S12000039,West Dunbartonshire,2014,0.0,Commercial
S12000033,Aberdeen City,2014,444.761,Domestic
S12000033,Aberdeen City,2014,1043.634,Road Transport
S12000036,City of Edinburgh,2014,2.85,Commercial
S12000036,City of Edinburgh,2014,0.137,Commercial
S12000036,City of Edinburgh,2014,10.215,Industrial
S12000033,Aberdeen City,2014,1353.456,Domestic
S12000035,Argyll and Bute,2014,23.297,Road Transport
S12000033,Aberdeen City,2014,829.774,Industrial & Commercial
S12000036,City of Edinburgh,2014,1016.719,Industrial
S12000036,City of Edinburgh,2014,1.679,Industrial
S12000036,City of Edinburgh,2014,31.912,Industrial
S12000036,City of Edinburgh,2014,882.472,Commercial
S12000036,City of Edinburgh,2014,2.844,Commercial
S12000036,City of Edinburgh,2014,186.74,Industrial
S12000033,Aberdeen City,2014,0.0,Rail
S12000033,Aberdeen City,2014,1.447,Domestic
S12000033,Aberdeen City,2014,10.952,Agriculture
S12000033,Aberdeen City,2014,3.526,Domestic
S12000050,North Lanarkshire,2014,25.237,Agriculture
S12000036,City of Edinburgh,2014,0.0,Agriculture
S12000042,Dundee City,2014,721.483,Road Transport
S12000042,Dundee City,2014,0.994,Agriculture
S12000042,Dundee City,2014,5.618,Domestic
S12000042,Dundee City,2014,0.62,Domestic
S12000042,Dundee City,2014,11.713,Rail
S12000042,Dundee City,2014,0.113,Public Sector
S12000036,City of Edinburgh,2014,3.333,Domestic
S12000036,City of Edinburgh,2014,614.395,Commercial
S12000038,Renfrewshire,2014,0.0,Commercial
S12000033,Aberdeen City,2014,21.419,Domestic
S12000038,Renfrewshire,2014,0.04,Commercial
S12000038,Renfrewshire,2014,0.0,Industrial
S12000034,Aberdeenshire,2014,394.901,Industrial
S12000034,Aberdeenshire,2014,317.833,Commercial
S12000050,North Lanarkshire,2014,32.745,Domestic
S12000033,Aberdeen City,2014,17.459,Public Sector
S12000039,West Dunbartonshire,2014,7.393,Agriculture
S12000038,Renfrewshire,2014,0.0,Agriculture
S12000039,West Dunbartonshire,2014,0.386,Domestic
S12000036,City of Edinburgh,2014,2712.277,Domestic
S12000005,Clackmannanshire,2014,1.561,Domestic
S12000033,Aberdeen City,2014,459.749,Industrial
S12000005,Clackmannanshire,2014,302.341,Domestic
S12000040,West Lothian,2014,47.135,Road Transport
S12000005,Clackmannanshire,2014,0.016,Public Sector
S12000050,North Lanarkshire,2014,453.381,Industrial
S12000050,North Lanarkshire,2014,3.845,Industrial
S12000033,Aberdeen City,2014,370.026,Commercial
S12000050,North Lanarkshire,2014,1.073,Commercial
S12000005,Clackmannanshire,2014,0.251,Rail
S12000050,North Lanarkshire,2014,2700.984,Road Transport
S12000050,North Lanarkshire,2014,21.775,Rail
S12000050,North Lanarkshire,2014,6.836,Domestic
S12000041,Angus,2014,2.083,Commercial
S12000041,Angus,2014,98.902,Industrial
S12000041,Angus,2014,194.803,Industrial
S12000005,Clackmannanshire,2014,246.477,Road Transport
S12000041,Angus,2014,0.605,Industrial
S12000035,Argyll and Bute,2014,111.813,Agriculture
S12000030,Stirling,2014,60.821,Agriculture
S12000040,West Lothian,2014,2.48,Commercial
S12000040,West Lothian,2014,6.633,Industrial
S12000040,West Lothian,2014,0.067,Commercial
S12000040,West Lothian,2014,0.0,Industrial
S12000040,West Lothian,2014,301.649,Commercial
S12000040,West Lothian,2014,0.628,Industrial
S12000035,Argyll and Bute,2014,288.503,Domestic
S12000040,West Lothian,2014,115.36,Industrial
S12000030,Stirling,2014,942.408,Road Transport
S12000050,North Lanarkshire,2014,0.027,Commercial
S12000033,Aberdeen City,2014,10.954,Rail
S12000035,Argyll and Bute,2014,56.753,Public Sector
S12000030,Stirling,2014,3.912,Domestic
S12000035,Argyll and Bute,2014,5.875,Domestic
S12000030,Stirling,2014,488.832,Domestic
S12000030,Stirling,2014,63.921,Domestic
S12000035,Argyll and Bute,2014,129.443,Domestic
S12000030,Stirling,2014,126.127,Commercial
S12000030,Stirling,2014,452.004,Industrial
S12000039,West Dunbartonshire,2014,155.623,Domestic
S12000035,Argyll and Bute,2014,12.537,Domestic
S12000038,Renfrewshire,2014,0.0,Industrial
S12000038,Renfrewshire,2014,0.0,Industrial
S12000040,West Lothian,2014,242.234,Commercial
S12000040,West Lothian,2014,300.97,Industrial
S12000038,Renfrewshire,2014,282.591,Industrial
S12000034,Aberdeenshire,2014,33.825,Domestic
S12000005,Clackmannanshire,2014,4.011,Domestic
S12000035,Argyll and Bute,2014,8.351,Public Sector
S12000035,Argyll and Bute,2014,5.513,Domestic
S12000036,City of Edinburgh,2014,763.372,Industrial
S12000050,North Lanarkshire,2014,1954.105,Domestic
S12000050,North Lanarkshire,2014,0.217,Public Sector
S12000005,Clackmannanshire,2014,0.0,Rail
S12000005,Clackmannanshire,2014,90.8,Domestic
S12000005,Clackmannanshire,2014,0.275,Public Sector
S12000035,Argyll and Bute,2014,0.0,Agriculture
S12000005,Clackmannanshire,2014,1.099,Domestic
S12000005,Clackmannanshire,2014,0.0,Agriculture
S12000038,Renfrewshire,2014,245.278,Commercial
S12000039,West Dunbartonshire,2014,1.2,Domestic
S12000039,West Dunbartonshire,2014,196.205,Industrial & Commercial
S12000039,West Dunbartonshire,2014,0.16,Domestic
S12000039,West Dunbartonshire,2014,0.0,Agriculture
S12000030,Stirling,2014,2.311,Industrial
S12000036,City of Edinburgh,2014,3.579,Domestic
S12000030,Stirling,2014,0.365,Commercial
S12000039,West Dunbartonshire,2014,0.171,Public Sector
S12000038,Renfrewshire,2014,124.16,Industrial
S12000038,Renfrewshire,2014,0.844,Commercial
S12000030,Stirling,2014,119.076,Commercial
S12000034,Aberdeenshire,2014,14.025,Domestic
S12000034,Aberdeenshire,2014,0.0,Agriculture
S12000034,Aberdeenshire,2014,0.0,Rail
S12000034,Aberdeenshire,2014,10.515,Public Sector
S12000030,Stirling,2014,147.95,Industrial
S12000039,West Dunbartonshire,2014,17.744,Road Transport
S12000036,City of Edinburgh,2014,10.164,Agriculture
S12000026,Scottish Borders,2014,32.221,Road Transport
S12000020,Moray,2014,0.266,Industrial
S12000018,Inverclyde,2014,7.181,Agriculture
S12000020,Moray,2014,0.777,Rail
S12000020,Moray,2014,4.79,Domestic
S12000020,Moray,2014,2.725,Public Sector
S12000027,Shetland Islands,2014,5.248,Road Transport
S12000049,Glasgow City,2014,252.639,Industrial
S12000018,Inverclyde,2014,98.975,Industrial
S12000020,Moray,2014,12.354,Domestic
S12000018,Inverclyde,2014,0.565,Industrial
S12000049,Glasgow City,2014,3.242,Commercial
S12000018,Inverclyde,2014,85.906,Commercial
S12000018,Inverclyde,2014,14.829,Industrial
S12000018,Inverclyde,2014,0.394,Commercial
S12000006,Dumfries and Galloway,2014,294.488,Industrial
S12000018,Inverclyde,2014,94.331,Industrial
S12000049,Glasgow City,2014,3.075,Industrial
S12000020,Moray,2014,0.0,Agriculture
S12000020,Moray,2014,88.516,Agriculture
S12000020,Moray,2014,5.481,Domestic
S12000010,East Lothian,2014,270.194,Industrial
S12000020,Moray,2014,144.523,Commercial
S12000020,Moray,2014,179.566,Industrial
S12000027,Shetland Islands,2014,43.941,Commercial
S12000018,Inverclyde,2014,14.936,Road Transport
S12000047,Fife,2014,75.475,Road Transport
S12000020,Moray,2014,577.644,Road Transport
S12000020,Moray,2014,4.005,Public Sector
S12000020,Moray,2014,8.459,Rail
S12000020,Moray,2014,439.344,Domestic
S12000047,Fife,2014,498.491,Industrial
S12000020,Moray,2014,197.739,Domestic
S12000020,Moray,2014,324.089,Industrial & Commercial
S12000047,Fife,2014,401.207,Commercial
S12000020,Moray,2014,137.165,Domestic
S12000018,Inverclyde,2014,75.922,Commercial
S12000010,East Lothian,2014,75.395,Commercial
S12000018,Inverclyde,2014,0.0,Commercial
S12000018,Inverclyde,2014,0.013,Industrial
S12000020,Moray,2014,11.948,Industrial
S12000020,Moray,2014,0.288,Commercial
S12000018,Inverclyde,2014,0.0,Agriculture
S12000047,Fife,2014,27.398,Domestic
S12000047,Fife,2014,0.0,Rail
S12000047,Fife,2014,8.942,Public Sector
S12000020,Moray,2014,36.943,Industrial
S12000020,Moray,2014,19.798,Road Transport
S12000018,Inverclyde,2014,5.089,Domestic
S12000018,Inverclyde,2014,0.298,Public Sector
S12000018,Inverclyde,2014,465.845,Domestic
S12000018,Inverclyde,2014,1.148,Domestic
S12000026,Scottish Borders,2014,0.0,Agriculture
S12000026,Scottish Borders,2014,5.915,Domestic
S12000018,Inverclyde,2014,0.135,Public Sector
S12000018,Inverclyde,2014,0.489,Domestic
S12000018,Inverclyde,2014,170.252,Industrial & Commercial
S12000018,Inverclyde,2014,0.0,Rail
S12000018,Inverclyde,2014,0.034,Commercial
S12000020,Moray,2014,1.682,Commercial
S12000010,East Lothian,2014,23.726,Road Transport
S12000010,East Lothian,2014,121.827,Commercial
S12000020,Moray,2014,94.902,Industrial
S12000010,East Lothian,2014,151.367,Industrial
S12000018,Inverclyde,2014,435.621,Road Transport
S12000018,Inverclyde,2014,0.179,Rail
S12000027,Shetland Islands,2014,0.0,Rail
S12000027,Shetland Islands,2014,153.124,Road Transport
S12000027,Shetland Islands,2014,64.008,Domestic
S12000020,Moray,2014,10.309,Commercial
S12000020,Moray,2014,701.75,Commercial
S12000020,Moray,2014,808.505,Industrial
S12000018,Inverclyde,2014,153.354,Domestic
S12000018,Inverclyde,2014,0.0,Industrial
S12000010,East Lothian,2014,0.25,Commercial
S12000008,East Ayrshire,2014,28.914,Road Transport
S12000018,Inverclyde,2014,3.546,Domestic
S12000028,South Ayrshire,2014,0.215,Public Sector
S12000017,Highland,2014,2015.942,Road Transport
S12000011,East Renfrewshire,2014,645.572,Domestic
S12000011,East Renfrewshire,2014,9.467,Domestic
S12000011,East Renfrewshire,2014,14.439,Agriculture
S12000011,East Renfrewshire,2014,0.0,Rail
S12000028,South Ayrshire,2014,0.0,Rail
S12000011,East Renfrewshire,2014,0.0,Public Sector
S12000011,East Renfrewshire,2014,165.973,Domestic
S12000023,Orkney Islands,2014,0.0,Agriculture
S12000028,South Ayrshire,2014,771.984,Road Transport
S12000028,South Ayrshire,2014,4.846,Rail
S12000028,South Ayrshire,2014,3.9,Domestic
S12000028,South Ayrshire,2014,64.364,Domestic
S12000011,East Renfrewshire,2014,73.032,Industrial & Commercial
S12000028,South Ayrshire,2014,218.599,Domestic
S12000028,South Ayrshire,2014,0.991,Public Sector
S12000028,South Ayrshire,2014,669.679,Domestic
S12000028,South Ayrshire,2014,9.804,Domestic
S12000045,East Dunbartonshire,2014,0.0,Commercial
S12000008,East Ayrshire,2014,73.891,Industrial
S12000008,East Ayrshire,2014,1.472,Commercial
S12000045,East Dunbartonshire,2014,0.0,Industrial
